"","Plot.Name","Plot.Number","Artificial.Cover.Object.Number","Year","Date","Time","Survey.Number","Eastern.Redback.Salamander.Count","Artificial.Cover.Object.Age..year.s..","Observer.Names","Precipitation.in.the.Last.24.hours..mm.","Air.Temperature...C.","Soil.Temperature...C.","Beaufort.Sky.Class","Beaufort.Wind.Class","Soil.Moisture","Soil.pH","Morph","count"
"3801","South Cameron Lake","01 07","21","2005","31/05/2005","11:50 AM","1","1","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3802","South Cameron Lake","01 07","21","2005","31/05/2005","11:50 AM","1","1","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3803","South Cameron Lake","01 07","22","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3804","South Cameron Lake","01 07","22","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3805","South Cameron Lake","01 07","23","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3806","South Cameron Lake","01 07","23","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3807","South Cameron Lake","01 07","24","2005","31/05/2005","11:50 AM","1","4","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3808","South Cameron Lake","01 07","24","2005","31/05/2005","11:50 AM","1","4","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3809","South Cameron Lake","01 07","25","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3810","South Cameron Lake","01 07","25","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3811","South Cameron Lake","01 07","26","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3812","South Cameron Lake","01 07","26","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3813","South Cameron Lake","01 07","27","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3814","South Cameron Lake","01 07","27","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3815","South Cameron Lake","01 07","28","2005","31/05/2005","11:50 AM","1","2","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3816","South Cameron Lake","01 07","28","2005","31/05/2005","11:50 AM","1","2","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3817","South Cameron Lake","01 07","29","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3818","South Cameron Lake","01 07","29","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3819","South Cameron Lake","01 07","30","2005","31/05/2005","11:50 AM","1","1","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3820","South Cameron Lake","01 07","30","2005","31/05/2005","11:50 AM","1","1","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3821","South Cameron Lake","01 07","31","2005","31/05/2005","11:50 AM","1","3","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3822","South Cameron Lake","01 07","31","2005","31/05/2005","11:50 AM","1","3","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3823","South Cameron Lake","01 07","32","2005","31/05/2005","11:50 AM","1","3","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3824","South Cameron Lake","01 07","32","2005","31/05/2005","11:50 AM","1","3","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3825","South Cameron Lake","01 07","33","2005","31/05/2005","11:50 AM","1","1","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3826","South Cameron Lake","01 07","33","2005","31/05/2005","11:50 AM","1","1","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3827","South Cameron Lake","01 07","34","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3828","South Cameron Lake","01 07","34","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3829","South Cameron Lake","01 07","35","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3830","South Cameron Lake","01 07","35","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3831","South Cameron Lake","01 07","36","2005","31/05/2005","11:50 AM","1","2","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3832","South Cameron Lake","01 07","36","2005","31/05/2005","11:50 AM","1","2","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3833","South Cameron Lake","01 07","37","2005","31/05/2005","11:50 AM","1","1","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3834","South Cameron Lake","01 07","37","2005","31/05/2005","11:50 AM","1","1","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3835","South Cameron Lake","01 07","38","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3836","South Cameron Lake","01 07","38","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3837","South Cameron Lake","01 07","39","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3838","South Cameron Lake","01 07","39","2005","31/05/2005","11:50 AM","1","0","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3839","South Cameron Lake","01 07","40","2005","31/05/2005","11:50 AM","1","2","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Redback",NA
"3840","South Cameron Lake","01 07","40","2005","31/05/2005","11:50 AM","1","2","2","Jason","0","17.1","20.2","0","2","N/A","N/A","Leadback",NA
"3841","Emmett Lake","01 02","1","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3842","Emmett Lake","01 02","1","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3843","Emmett Lake","01 02","2","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3844","Emmett Lake","01 02","2","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3845","Emmett Lake","01 02","3","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3846","Emmett Lake","01 02","3","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3847","Emmett Lake","01 02","4","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3848","Emmett Lake","01 02","4","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3849","Emmett Lake","01 02","5","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3850","Emmett Lake","01 02","5","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3851","Emmett Lake","01 02","6","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3852","Emmett Lake","01 02","6","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3853","Emmett Lake","01 02","7","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3854","Emmett Lake","01 02","7","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3855","Emmett Lake","01 02","8","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3856","Emmett Lake","01 02","8","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3857","Emmett Lake","01 02","9","2005","02/06/2005","9:30 AM","1","3","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3858","Emmett Lake","01 02","9","2005","02/06/2005","9:30 AM","1","3","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3859","Emmett Lake","01 02","10","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3860","Emmett Lake","01 02","10","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3861","Emmett Lake","01 02","11","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3862","Emmett Lake","01 02","11","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3863","Emmett Lake","01 02","12","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3864","Emmett Lake","01 02","12","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3865","Emmett Lake","01 02","13","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3866","Emmett Lake","01 02","13","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3867","Emmett Lake","01 02","14","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3868","Emmett Lake","01 02","14","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3869","Emmett Lake","01 02","15","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3870","Emmett Lake","01 02","15","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3871","Emmett Lake","01 02","16","2005","02/06/2005","9:30 AM","1","4","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3872","Emmett Lake","01 02","16","2005","02/06/2005","9:30 AM","1","4","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3873","Emmett Lake","01 02","17","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3874","Emmett Lake","01 02","17","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3875","Emmett Lake","01 02","18","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3876","Emmett Lake","01 02","18","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3877","Emmett Lake","01 02","19","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3878","Emmett Lake","01 02","19","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3879","Emmett Lake","01 02","20","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3880","Emmett Lake","01 02","20","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3881","Emmett Lake","01 02","21","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3882","Emmett Lake","01 02","21","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3883","Emmett Lake","01 02","22","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3884","Emmett Lake","01 02","22","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3885","Emmett Lake","01 02","23","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3886","Emmett Lake","01 02","23","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3887","Emmett Lake","01 02","24","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3888","Emmett Lake","01 02","24","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3889","Emmett Lake","01 02","25","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3890","Emmett Lake","01 02","25","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3891","Emmett Lake","01 02","26","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3892","Emmett Lake","01 02","26","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3893","Emmett Lake","01 02","27","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3894","Emmett Lake","01 02","27","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3895","Emmett Lake","01 02","28","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3896","Emmett Lake","01 02","28","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3897","Emmett Lake","01 02","29","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3898","Emmett Lake","01 02","29","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3899","Emmett Lake","01 02","30","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3900","Emmett Lake","01 02","30","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3901","Emmett Lake","01 02","31","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3902","Emmett Lake","01 02","31","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3903","Emmett Lake","01 02","32","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3904","Emmett Lake","01 02","32","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3905","Emmett Lake","01 02","33","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3906","Emmett Lake","01 02","33","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3907","Emmett Lake","01 02","34","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3908","Emmett Lake","01 02","34","2005","02/06/2005","9:30 AM","1","2","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3909","Emmett Lake","01 02","35","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3910","Emmett Lake","01 02","35","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3911","Emmett Lake","01 02","36","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3912","Emmett Lake","01 02","36","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3913","Emmett Lake","01 02","37","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3914","Emmett Lake","01 02","37","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3915","Emmett Lake","01 02","38","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3916","Emmett Lake","01 02","38","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3917","Emmett Lake","01 02","39","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3918","Emmett Lake","01 02","39","2005","02/06/2005","9:30 AM","1","1","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3919","Emmett Lake","01 02","40","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Redback",NA
"3920","Emmett Lake","01 02","40","2005","02/06/2005","9:30 AM","1","0","2","Jason","0","22.2","22.3","0","0","N/A","N/A","Leadback",NA
"3921","Robins Property","02 07","1","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Redback",NA
"3922","Robins Property","02 07","1","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Leadback",NA
"3923","Robins Property","02 07","2","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Redback",NA
"3924","Robins Property","02 07","2","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Leadback",NA
"3925","Robins Property","02 07","3","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Redback",NA
"3926","Robins Property","02 07","3","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Leadback",NA
"3927","Robins Property","02 07","4","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Redback",NA
"3928","Robins Property","02 07","4","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Leadback",NA
"3929","Robins Property","02 07","5","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Redback",NA
"3930","Robins Property","02 07","5","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Leadback",NA
"3931","Robins Property","02 07","6","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Redback",NA
"3932","Robins Property","02 07","6","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Leadback",NA
"3933","Robins Property","02 07","7","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Redback",NA
"3934","Robins Property","02 07","7","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Leadback",NA
"3935","Robins Property","02 07","8","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Redback",NA
"3936","Robins Property","02 07","8","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Leadback",NA
"3937","Robins Property","02 07","9","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Redback",NA
"3938","Robins Property","02 07","9","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Leadback",NA
"3939","Robins Property","02 07","10","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Redback",NA
"3940","Robins Property","02 07","10","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Leadback",NA
"3941","Robins Property","02 07","11","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Redback",NA
"3942","Robins Property","02 07","11","2005","02/06/2005","11:05 AM","1","0","2","Jason","0","25.8","24.7","0","0","N/A","N/A","Leadback",NA
